air__airline_Indigo,air__airline_Jet Airways,air__airline_Other,doj__date_of_journey_week,doj__date_of_journey_day_of_year,location__source,location__destination,dur__part1__duration,dur__part2__duration,stops__total_stops,stops__is_direct_flight,price
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.065619240216738,1.061892000334312,0.1814683871670642,-0.184289716835061,1.0,0,5999
1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-0.8576292687747146,-0.7362085547320735,-0.5008801778127943,-0.6865883367317616,1.0,0,5694
0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.065619240216738,1.061892000334312,1.0117726432961267,0.9207672469376803,2.0,0,14237
0.0,0.0,1.0,0.7058823529411765,0.7118644067796611,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,3419
0.0,0.0,1.0,0.9411764705882352,0.923728813559322,-1.892080430999197,-0.7362085547320735,-1.6607413551457697,-1.088427232649122,0.0,1,2017
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.30190746136546703,-0.06373804805985288,1.0,0,6878
0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,5403
0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.20392267607617456,-0.2243304712632557,0.2825996565949922,-0.0838299928557209,1.0,0,12681
0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.065619240216738,1.061892000334312,1.3191900802855363,1.533571563211655,1.0,0,8372
0.0,0.0,0.0,0.0,0.0,-0.8576292687747146,-0.7362085547320735,-1.079551073161875,-0.937737646680112,0.0,1,25703
0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.065619240216738,1.061892000334312,0.21265195729548747,-0.15415179964125897,1.0,0,16108
0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-1.892080430999197,-0.7362085547320735,-1.713421702417344,-1.098473205047056,0.0,1,5678
0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,-1.892080430999197,-0.7362085547320735,-1.713421702417344,-1.098473205047056,0.0,1,5678
0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,-0.20392267607617456,-0.2243304712632557,0.5850908087045125,0.26777904107196954,1.0,0,8452
0.0,0.0,0.0,0.0,0.0,-0.8576292687747146,-0.7362085547320735,1.6637016905407438,2.39752518943398,3.0,0,12346
0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.065619240216738,1.061892000334312,0.7243002045216376,0.4586525166327157,1.0,0,7155
1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-0.20392267607617456,-0.2243304712632557,-1.1414250029373862,-0.9578295914759799,0.0,1,4804
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.065619240216738,1.061892000334312,0.7032582717995246,0.4285145994389137,1.0,0,13875
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,4423
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,1.3371859295333555,1.573755452803391,1.0,0,16289
1.0,0.0,0.0,0.0,0.016949152542372947,-0.8576292687747146,-0.7362085547320735,-1.0209084535131228,-0.9176457018842439,0.0,1,8855
0.0,1.0,0.0,0.9999999999999999,1.0,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,5769
0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.065619240216738,1.061892000334312,0.048501558173159945,-0.30484138561026913,1.0,0,6883
0.0,0.0,1.0,0.17647058823529405,0.14406779661016955,-0.8576292687747146,-0.7362085547320735,-1.0209084535131228,-0.9176457018842439,0.0,1,11598
0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.065619240216738,1.061892000334312,1.3055420518144845,1.503433646017853,2.0,0,14300
0.0,0.0,1.0,0.9999999999999999,0.9745762711864407,-1.892080430999197,-0.7362085547320735,-1.2411988348612275,-0.987967508669782,0.0,1,11982
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,1.1357363111450292,1.1518246120901625,2.0,0,18909
0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.20392267607617456,-0.2243304712632557,0.6380785295125216,0.3381008478575076,1.0,0,14781
0.0,1.0,0.0,0.47058823529411764,0.4576271186440678,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,4544
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.20392267607617456,-0.2243304712632557,0.13867147794620788,-0.22447360642679706,1.0,0,10844
1.0,0.0,0.0,0.3529411764705882,0.3305084745762712,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,3943
0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,5769
0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.065619240216738,1.061892000334312,1.3371859295333555,1.573755452803391,2.0,0,8938
1.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-0.8576292687747146,-0.7362085547320735,-1.0209084535131228,-0.9176457018842439,0.0,1,6144
0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.20392267607617456,-0.2243304712632557,0.6231527809239326,0.3180089030616396,1.0,0,13339
1.0,0.0,0.0,0.11764705882352944,0.11864406779661019,1.065619240216738,1.061892000334312,-0.9120139149474515,-0.8774618122925079,0.0,1,5406
0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.065619240216738,1.061892000334312,0.8118720227943373,0.5892501578058579,1.0,0,8879
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.065619240216738,1.061892000334312,1.093859588167682,1.0714568329066905,1.0,0,15764
1.0,0.0,0.0,0.823529411764706,0.7966101694915255,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,4823
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8576292687747146,-0.7362085547320735,0.8183795468494006,0.5992961302037919,1.0,0,11087
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,-0.8576292687747146,-0.7362085547320735,1.4816351994062422,1.9153185143331475,1.0,0,11087
0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.065619240216738,1.061892000334312,0.46387752217897915,0.11708945510295934,1.0,0,12524
0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.065619240216738,1.061892000334312,-0.22453902069401593,-0.5158068059668834,1.0,0,8372
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,1.065619240216738,1.061892000334312,-0.23916917316633912,-0.5258527783648174,1.0,0,5842
0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.065619240216738,1.061892000334312,0.4120877405153693,0.05681362071535527,1.0,0,15554
0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-0.20392267607617456,-0.2243304712632557,0.7450185150751978,0.48879043382651777,1.0,0,8586
1.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-1.892080430999197,-0.7362085547320735,-1.2411988348612275,-0.987967508669782,0.0,1,6297
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.4120877405153693,0.05681362071535527,1.0,0,7038
1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.065619240216738,1.061892000334312,-0.01130470315372968,-0.35507124759993924,1.0,0,6442
0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-0.20392267607617456,-0.2243304712632557,1.5641110386747046,2.1262839346897615,1.0,0,7757
0.0,0.0,1.0,0.5294117647058824,0.5338983050847457,-0.8576292687747146,-1.8387393910349783,-1.079551073161875,-0.937737646680112,0.0,1,4483
0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.065619240216738,1.061892000334312,0.46387752217897915,0.11708945510295934,1.0,0,13727
1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.065619240216738,1.061892000334312,-0.4827510198494145,-0.6765423643338276,1.0,0,7580
0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.065619240216738,1.061892000334312,0.8630809082557345,0.66961793698933,1.0,0,7480
0.0,0.0,0.0,0.47058823529411764,0.4576271186440678,-0.20392267607617456,-0.2243304712632557,-1.1414250029373862,-0.9578295914759799,0.0,1,4145
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-1.892080430999197,-0.7362085547320735,-1.6607413551457697,-1.088427232649122,0.0,1,1965
0.0,1.0,0.0,0.0,0.0,-0.8576292687747146,-0.7362085547320735,0.16024919070653218,-0.20438166163092905,1.0,0,26890
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,1.3371859295333555,1.573755452803391,1.0,0,14053
0.0,0.0,0.0,0.0,0.016949152542372947,-0.8576292687747146,-0.7362085547320735,0.8118720227943373,0.5892501578058579,2.0,0,13355
0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-0.20392267607617456,-0.2243304712632557,-1.1736967769377407,-0.9678755638739139,0.0,1,4107
0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-0.8576292687747146,-1.8387393910349783,-0.9926909117004825,-0.9075997294863098,0.0,1,8016
0.0,1.0,0.0,0.0,0.0,-0.8576292687747146,-0.7362085547320735,1.3416495467461804,1.583801425201325,1.0,0,22270
0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.065619240216738,1.061892000334312,0.46387752217897915,0.11708945510295934,1.0,0,11264
0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.065619240216738,1.061892000334312,1.0561555755873506,1.0011350261211525,2.0,0,13292
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-1.892080430999197,-0.7362085547320735,-1.2765625956061057,-0.9980134810677159,0.0,1,3597
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.7312417421352552,0.46869848903064976,2.0,0,13039
0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-0.8576292687747146,-0.7362085547320735,0.47231398022581156,0.12713542750089335,1.0,0,11087
1.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,-0.395998617449812,-0.6263125023441576,1.0,0,5530
1.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.7721574068846385,0.5289743234182538,1.0,0,6794
0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,-0.20392267607617456,-0.2243304712632557,1.726516230339808,2.578352692596792,2.0,0,13616
0.0,0.0,1.0,0.0,0.016949152542372947,1.065619240216738,1.061892000334312,-0.22453902069401593,-0.5158068059668834,1.0,0,11726
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8576292687747146,-0.7362085547320735,1.2159089998734283,1.3125601704571068,1.0,0,11087
0.0,0.0,1.0,0.823529411764706,0.847457627118644,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,7120
0.0,1.0,0.0,0.3529411764705882,0.3305084745762712,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,7229
0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.20392267607617456,-0.2243304712632557,-0.31506144372748973,-0.5760826403544875,1.0,0,13364
0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-1.892080430999197,-0.7362085547320735,-1.8275145124634729,-1.118565149842924,0.0,1,3100
0.0,0.0,1.0,0.823529411764706,0.7966101694915255,-1.892080430999197,-0.7362085547320735,-1.6607413551457697,-1.088427232649122,0.0,1,1965
0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.065619240216738,1.061892000334312,0.30190746136546703,-0.06373804805985288,1.0,0,10262
0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-0.8576292687747146,-1.8387393910349783,-1.0209084535131228,-0.9176457018842439,0.0,1,7229
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.20392267607617456,-0.2243304712632557,0.7173227133037592,0.44860654423478175,1.0,0,9663
1.0,0.0,0.0,0.9999999999999999,1.0,1.065619240216738,1.061892000334312,-0.4827510198494145,-0.6765423643338276,1.0,0,6496
1.0,0.0,0.0,0.0,0.016949152542372947,-1.892080430999197,-0.7362085547320735,-1.6607413551457697,-1.088427232649122,0.0,1,6795
0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.065619240216738,1.061892000334312,1.5096532041589683,1.9856403211186855,1.0,0,10577
0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,-1.892080430999197,-0.7362085547320735,-1.713421702417344,-1.098473205047056,0.0,1,4050
0.0,0.0,1.0,0.2941176470588235,0.2627118644067796,-0.20392267607617456,-0.2243304712632557,0.4973037614399027,0.1572733446946954,1.0,0,5192
0.0,0.0,1.0,0.7058823529411765,0.6864406779661016,-0.20392267607617456,-0.2243304712632557,-1.1736967769377407,-0.9678755638739139,0.0,1,3873
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8576292687747146,-0.7362085547320735,-0.33082299969850704,-0.5861286127524215,1.0,0,13817
0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.8576292687747146,-0.7362085547320735,-1.0209084535131228,-0.9176457018842439,0.0,1,6558
0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,-0.20392267607617456,-0.2243304712632557,-1.1736967769377407,-0.9678755638739139,0.0,1,4107
0.0,0.0,1.0,0.9999999999999999,1.0,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,3573
0.0,0.0,1.0,0.3529411764705882,0.35593220338983056,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,5403
0.0,1.0,0.0,0.9999999999999999,1.0,1.065619240216738,1.061892000334312,0.3396806592799625,-0.02355415846811683,1.0,0,10262
1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.065619240216738,1.061892000334312,0.7243002045216376,0.4586525166327157,1.0,0,8784
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,4668
1.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.065619240216738,1.061892000334312,0.22288026987046905,-0.14410582724332496,1.0,0,6674
1.0,0.0,0.0,0.0,0.0,-1.892080430999197,-0.7362085547320735,-1.2069335759669895,-0.977921536271848,0.0,1,7295
0.0,0.0,0.0,0.9411764705882352,0.923728813559322,-0.8576292687747146,-1.8387393910349783,-0.9926909117004825,-0.9075997294863098,0.0,1,6961
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.20392267607617456,-0.2243304712632557,0.5379296935997296,0.20750320668436545,1.0,0,9663
0.0,1.0,0.0,0.2941176470588235,0.2796610169491526,-0.8576292687747146,-1.8387393910349783,-0.9926909117004825,-0.9075997294863098,0.0,1,4544
0.0,1.0,0.0,0.823529411764706,0.847457627118644,-1.892080430999197,-0.7362085547320735,-1.6607413551457697,-1.088427232649122,0.0,1,5678
0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,1.065619240216738,1.061892000334312,-0.18166410619436874,-0.4856688887730814,1.0,0,6795
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,-0.8576292687747146,-0.7362085547320735,1.4856712452232188,1.9253644867310815,1.0,0,11087
0.0,0.0,1.0,0.05882352941176472,0.0423728813559322,-1.892080430999197,-0.7362085547320735,0.048501558173159945,-0.30484138561026913,1.0,0,12395
0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,0.19194744920664014,-0.174243744437127,1.0,0,6916
0.0,0.0,0.0,0.9999999999999999,1.0,1.065619240216738,1.061892000334312,0.24309590425213795,-0.12401388244745695,1.0,0,8907
1.0,0.0,0.0,0.823529411764706,0.847457627118644,1.065619240216738,1.061892000334312,0.8313018570817945,0.61938807499966,1.0,0,6442
0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.8576292687747146,-0.7362085547320735,-1.0498483584174618,-0.9276916742821779,0.0,1,4377
0.0,1.0,0.0,0.5294117647058824,0.5338983050847457,-0.8576292687747146,-1.8387393910349783,-0.9926909117004825,-0.9075997294863098,0.0,1,7229
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-0.8576292687747146,-0.7362085547320735,0.4295792649092569,0.0769055655112233,1.0,0,16736
0.0,0.0,0.0,0.823529411764706,0.847457627118644,-1.892080430999197,-0.7362085547320735,-1.768900753343838,-1.10851917744499,0.0,1,3100
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.065619240216738,1.061892000334312,0.5695558887274758,0.2476870962761015,1.0,0,10276
0.0,0.0,1.0,0.47058823529411764,0.4576271186440678,1.065619240216738,1.061892000334312,-0.21008092714814727,-0.5057608335689494,1.0,0,5583
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,1.3191900802855363,1.533571563211655,1.0,0,12898
0.0,0.0,0.0,0.823529411764706,0.847457627118644,-0.20392267607617456,-0.2243304712632557,1.3593654323457869,1.6239853147930612,1.0,0,6528
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-0.8576292687747146,-0.7362085547320735,0.887981629323994,0.709801826581066,1.0,0,6987
0.0,0.0,0.0,0.0,0.016949152542372947,1.065619240216738,1.061892000334312,0.5773460490232855,0.2577330686740355,1.0,0,14777
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.6080582158066484,0.2979169582657715,1.0,0,14277
0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.20392267607617456,-0.2243304712632557,1.0004509302223383,0.9006753021418122,1.0,0,13067
0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.065619240216738,1.061892000334312,1.067032887917787,1.0212269709170203,2.0,0,11992
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.065619240216738,1.061892000334312,1.3055420518144845,1.503433646017853,2.0,0,16389
0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-0.20392267607617456,-0.2243304712632557,-1.1736967769377407,-0.9678755638739139,0.0,1,5747
0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.065619240216738,1.061892000334312,1.3984397918299776,1.7143990663744673,1.0,0,10577
0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.892080430999197,-0.7362085547320735,-1.2765625956061057,-0.9980134810677159,0.0,1,4405
0.0,0.0,1.0,0.823529411764706,0.8220338983050848,1.065619240216738,1.061892000334312,-0.21008092714814727,-0.5057608335689494,1.0,0,5583
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,1.3009633952810502,1.493387673619919,2.0,0,15129
0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.20392267607617456,-0.2243304712632557,0.13867147794620788,-0.22447360642679706,1.0,0,13941
0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.20392267607617456,-0.2243304712632557,0.9364636438024507,0.7901696057645381,1.0,0,10844
1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.065619240216738,1.061892000334312,0.4890263851419952,0.14722737229676136,1.0,0,6838
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-1.892080430999197,-0.7362085547320735,-1.2765625956061057,-0.9980134810677159,0.0,1,3687
0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.20392267607617456,-0.2243304712632557,-0.33082299969850704,-0.5861286127524215,1.0,0,6197
1.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.065619240216738,1.061892000334312,0.3581630724170713,-0.0034622136722488035,1.0,0,6104
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.065619240216738,1.061892000334312,0.048501558173159945,-0.30484138561026913,1.0,0,7618
1.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.065619240216738,1.061892000334312,0.7243002045216376,0.4586525166327157,1.0,0,6093
0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,-1.0498483584174618,-0.9276916742821779,0.0,1,5831
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8576292687747146,-0.7362085547320735,1.0991634460400739,1.0815028053046245,1.0,0,11087
0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-0.8576292687747146,-0.7362085547320735,1.6457645726719115,2.34729532744431,2.0,0,11518
0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.20392267607617456,-0.2243304712632557,0.4553865824864643,0.10704348270502533,1.0,0,9899
1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-1.892080430999197,-0.7362085547320735,-1.2069335759669895,-0.977921536271848,0.0,1,3540
1.0,0.0,0.0,0.7647058823529412,0.7796610169491525,-1.892080430999197,-0.7362085547320735,-1.2069335759669895,-0.977921536271848,0.0,1,3540
0.0,1.0,0.0,0.823529411764706,0.8220338983050848,-0.20392267607617456,-0.2243304712632557,0.10560379606303348,-0.2546115236205991,1.0,0,12692
1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,-0.20392267607617456,-0.2243304712632557,-1.079551073161875,-0.937737646680112,0.0,1,4148
0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.065619240216738,1.061892000334312,1.2061341515444195,1.2924682256612388,2.0,0,10651
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.8576292687747146,-0.7362085547320735,1.2824994929784883,1.4532037840281828,1.0,0,11087
1.0,0.0,0.0,0.823529411764706,0.8220338983050848,-1.892080430999197,-0.7362085547320735,-1.2411988348612275,-0.987967508669782,0.0,1,3597
0.0,0.0,1.0,0.2941176470588235,0.2627118644067796,-0.20392267607617456,-0.2243304712632557,-1.1736967769377407,-0.9678755638739139,0.0,1,4107
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.065619240216738,1.061892000334312,0.3209315585113483,-0.04364610326398485,1.0,0,14053
0.0,0.0,1.0,0.7647058823529412,0.7372881355932204,-1.892080430999197,-0.7362085547320735,-1.2411988348612275,-0.987967508669782,0.0,1,3543
1.0,0.0,0.0,0.9999999999999999,1.0,-0.20392267607617456,-0.2243304712632557,-1.1414250029373862,-0.9578295914759799,0.0,1,4804
0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.20392267607617456,-0.2243304712632557,1.4694587791123979,1.8851805971393454,1.0,0,14151
0.0,0.0,1.0,0.5882352941176471,0.6101694915254237,1.065619240216738,1.061892000334312,-0.9382767520606325,-0.8875077846904419,0.0,1,6216
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.065619240216738,1.061892000334312,0.5299037702365746,0.19745723428643144,1.0,0,10711
0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.20392267607617456,-0.2243304712632557,1.2917615056510037,1.473295728824051,1.0,0,11467
0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.20392267607617456,-0.2243304712632557,1.1460122352811655,1.1719165568860306,2.0,0,12224
0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.065619240216738,1.061892000334312,0.21265195729548747,-0.15415179964125897,1.0,0,11188
1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.065619240216738,1.061892000334312,0.3489546975416196,-0.013508186070182816,1.0,0,6979
0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-0.20392267607617456,-0.2243304712632557,1.4489329900605363,1.8349507351496754,1.0,0,10844
0.0,0.0,1.0,0.23529411764705876,0.22033898305084743,1.065619240216738,1.061892000334312,0.4120877405153693,0.05681362071535527,1.0,0,6151
1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.065619240216738,1.061892000334312,-0.9120139149474515,-0.8774618122925079,0.0,1,5000
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.20392267607617456,-0.2243304712632557,0.6961705052974755,0.4184686270409797,1.0,0,12121
0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-0.8576292687747146,-0.7362085547320735,1.0117726432961267,0.9207672469376803,1.0,0,12284
0.0,0.0,1.0,0.17647058823529405,0.1694915254237288,-0.8576292687747146,-0.7362085547320735,0.7987626505597436,0.5691582130099899,1.0,0,6065
0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.20392267607617456,-0.2243304712632557,1.0004509302223383,0.9006753021418122,1.0,0,11467
1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.065619240216738,1.061892000334312,0.3489546975416196,-0.013508186070182816,1.0,0,6442
0.0,0.0,1.0,0.5882352941176471,0.5593220338983051,-0.8576292687747146,-1.8387393910349783,-1.0498483584174618,-0.9276916742821779,0.0,1,4668
